出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益─具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
"114/01/03","113","3","2312","金寶","84468270.00","40570778.00","125039048.00","63794141.00","25427093.00","89221234.00","15041412.00","0.00","1628502.00","2317328.00","3326008.00","-230380.00","22082870.00","0.00","--","13734944.00","35817814.00","0.00","0.00","19750000.00","14.88"
"114/01/03","113","3","2313","華通","45749187.00","39115152.00","84864339.00","28739071.00","13559796.00","42298867.00","11918206.00","--","1060226.00","28768268.00","818772.00","--","42565472.00","--","--","--","42565472.00","0.00","0.00","0.00","35.71"
"114/01/03","113","3","2314","台揚","2492909.00","1822933.00","4315842.00","2488134.00","552405.00","3040539.00","2520283.00","--","1091896.00","-2065475.00","-271401.00","--","1275303.00","--","--","--","1275303.00","0.00","0.00","0.00","5.06"
"114/01/03","113","3","2316","楠梓電","4949278.00","9803512.00","14752790.00","2398001.00","2672749.00","5070750.00","1827405.00","--","505600.00","7728829.00","-286777.00","-93017.00","9682040.00","--","--","--","9682040.00","--","0.00","1306059.00","53.36"
"114/01/03","113","3","2317","鴻海","3296224502.00","976058047.00","4272282549.00","2090406315.00","384109633.00","2474515948.00","138907293.00","--","193775192.00","1302699331.00","-39036997.00","-15194.00","1596329625.00","--","--","201436976.00","1797766601.00","0.00","0.00","1483078.00","115.16"
"114/01/03","113","3","2321","東訊","638723.00","657440.00","1296163.00","624960.00","214442.00","839402.00","302719.00","--","6237.00","-104566.00","23464.00","-13812.00","214042.00","--","--","242719.00","456761.00","0.00","0.00","317689.00","7.15"
"114/01/03","113","3","2323","中環","16377644.00","10560297.00","26937941.00","4588378.00","3672786.00","8261164.00","10893483.00","--","6761881.00","636796.00","42204.00","--","18334364.00","--","--","342413.00","18676777.00","--","--","--","16.83"
"114/01/03","113","3","2324","仁寶","373695750.00","73197511.00","446893261.00","281447129.00","23291324.00","304738453.00","44071466.00","--","3480425.00","76237090.00","5805934.00","-881247.00","128713668.00","--","--","13441140.00","142154808.00","--","0.00","50017431.00","29.54"
"114/01/03","113","3","2327","國巨","150610661.00","207780027.00","358390688.00","113761834.00","89669616.00","203431450.00","5188164.00","--","47837684.00","97079207.00","4836584.00","-2030720.00","152910919.00","--","--","2048319.00","154959238.00","--","0.00","4142030.00","303.31"
"114/01/03","113","3","2328","廣宇","17737401.00","7280880.00","25018281.00","7929643.00","615383.00","8545026.00","5183462.00","--","1503606.00","8290798.00","-750105.00","--","14227761.00","--","--","2245494.00","16473255.00","0.00","0.00","0.00","27.45"
"114/01/03","113","3","2329","華泰","10559774.00","8671509.00","19231283.00","6728380.00","1161325.00","7889705.00","7404883.00","--","480901.00","3694129.00","-238335.00","--","11341578.00","--","--","--","11341578.00","0.00","0.00","0.00","15.32"
"114/01/03","113","3","2330","台積電","2773913863.00","3391744313.00","6165658176.00","1080399099.00","1063336786.00","2143735885.00","259327332.00","--","72390172.00","3657379241.00","922408.00","0.00","3990019153.00","--","--","31903138.00","4021922291.00","--","0.00","0.00","153.86"
"114/01/03","113","3","2331","精英","13279452.00","10497592.00","23777044.00","10792552.00","1075424.00","11867976.00","5574030.00","--","5437323.00","1330136.00","-442391.00","--","11899098.00","--","--","9970.00","11909068.00","0.00","0.00","0.00","21.35"
"114/01/03","113","3","2332","友訊","11809196.00","4910131.00","16719327.00","4144245.00","1043126.00","5187371.00","6024515.00","--","1364833.00","3209530.00","-1501902.00","-82823.00","9014153.00","--","--","2517803.00","11531956.00","--","0.00","5434069.00","15.10"
"114/01/03","113","3","2337","旺宏","29634998.00","49191519.00","78826517.00","10352546.00","22875912.00","33228458.00","18558264.00","--","407176.00","24958442.00","1831017.00","-159061.00","45595838.00","--","--","2221.00","45598059.00","--","0.00","1956619.00","24.59"
"114/01/03","113","3","2338","光罩","8564082.00","13471582.00","22035664.00","9617190.00","7617664.00","17234854.00","2564562.00","--","1498901.00","2142452.00","25354.00","-1167369.00","5063900.00","--","--","-263090.00","4800810.00","0.00","0.00","42793440.00","23.70"
"114/01/03","113","3","2340","台亞","5686527.00","8843277.00","14529804.00","2954823.00","3485641.00","6440464.00","4386228.00","--","1523995.00","1939172.00","38059.00","-23172.00","7864282.00","--","--","225058.00","8089340.00","--","0.00","754543.00","17.96"
"114/01/03","113","3","2342","茂矽","2029818.00","1278016.00","3307834.00","572502.00","314360.00","886862.00","1574517.00","--","601265.00","334160.00","-109881.00","--","2400061.00","--","--","20911.00","2420972.00","0.00","0.00","0.00","15.24"
"114/01/03","113","3","2344","華邦電","64921671.00","121334166.00","186255837.00","42394250.00","38573758.00","80968008.00","45000002.00","--","13699048.00","28569247.00","10301419.00","--","97569716.00","--","--","7718113.00","105287829.00","--","0.00","0.00","21.68"
"114/01/03","113","3","2345","智邦","57124948.00","12212301.00","69337249.00","37379943.00","2823906.00","40203849.00","5611179.00","--","898877.00","21076042.00","1598301.00","-50999.00","29133400.00","--","--","--","29133400.00","--","0.00","2209867.00","52.13"
"114/01/03","113","3","2347","聯強","191848611.00","38733383.00","230581994.00","126157964.00","27166060.00","153324024.00","16679470.00","--","13532542.00","50761449.00","-6537766.00","--","74435695.00","--","--","2822275.00","77257970.00","0.00","0.00","0.00","44.63"
"114/01/03","113","3","2348","海悅","30940589.00","9477297.00","40417886.00","10177467.00","20425580.00","30603047.00","1818989.00","--","1353861.00","4878417.00","347666.00","-10295.00","8388638.00","--","--","1426201.00","9814839.00","0.00","0.00","164000.00","46.16"
"114/01/03","113","3","2349","錸德","7009214.00","8485651.00","15494865.00","3943104.00","2612479.00","6555583.00","6936797.00","--","1271487.00","-1856458.00","-774668.00","--","5577158.00","--","--","3362124.00","8939282.00","0.00","0.00","0.00","8.04"
"114/01/03","113","3","2351","順德","7097946.00","5489753.00","12587699.00","3148115.00","2200891.00","5349006.00","1821403.00","--","486129.00","4663536.00","-78938.00","--","6892130.00","--","--","346563.00","7238693.00","--","0.00","0.00","37.84"
"114/01/03","113","3","2352","佳世達","114183701.00","85057792.00","199241493.00","91039937.00","44519610.00","135559547.00","19667820.00","--","2138081.00","18234349.00","-2874922.00","-706288.00","36459040.00","0.00","--","27222906.00","63681946.00","--","0.00","19115000.00","18.72"
"114/01/03","113","3","2353","宏碁","163481744.00","60288543.00","223770287.00","116247769.00","26445731.00","142693500.00","30478538.00","--","27837819.00","18127074.00","1576756.00","-2712774.00","75307413.00","--","--","5769374.00","81076787.00","0.00","0.00","41646290.00","25.05"
"114/01/03","113","3","2354","鴻準","100685581.00","43054252.00","143739833.00","32537304.00","1015941.00","33553245.00","14144852.00","--","7574648.00","88236242.00","441507.00","--","110397249.00","--","--","-210661.00","110186588.00","0.00","0.00","0.00","78.05"
"114/01/03","113","3","2355","敬鵬","14320943.00","9109452.00","23430395.00","5294871.00","1068291.00","6363162.00","3974954.00","--","1580484.00","11423247.00","87842.00","--","17066527.00","--","--","706.00","17067233.00","0.00","0.00","0.00","42.94"
"114/01/03","113","3","2356","英業達","260559076.00","57843240.00","318402316.00","234804013.00","17213537.00","252017550.00","35874751.00","--","2892510.00","22499001.00","5956641.00","--","67222903.00","--","--","-838137.00","66384766.00","0.00","0.00","0.00","18.74"
"114/01/03","113","3","2357","華碩","371237729.00","178168005.00","549405734.00","232821205.00","24250720.00","257071925.00","7427603.00","--","16973616.00","180990915.00","60702653.00","--","266094787.00","--","--","26239022.00","292333809.00","--","--","--","358.25"
"114/01/03","113","3","2359","所羅門","7947318.00","2022323.00","9969641.00","3629210.00","293169.00","3922379.00","1714711.00","--","861787.00","3089155.00","-102295.00","-6042.00","5557316.00","--","--","489946.00","6047262.00","0.00","0.00","100432.00","32.43"
"114/01/03","113","3","2360","致茂","16523487.00","18936470.00","35459957.00","8326463.00","3321922.00","11648385.00","4253220.00","--","4609767.00","13637290.00","779297.00","-30868.00","23248706.00","--","--","562866.00","23811572.00","--","0.00","1654579.00","54.87"
"114/01/03","113","3","2362","藍天","20021650.00","80752230.00","100773880.00","16696473.00","40567253.00","57263726.00","6322630.00","--","140916.00","40467087.00","-2591279.00","-829200.00","43510154.00","--","--","--","43510154.00","--","0.00","47047265.00","74.35"
"114/01/03","113","3","2363","矽統","2503557.00","15353576.00","17857133.00","801790.00","9480.00","811270.00","4872331.00","--","106750.00","4481298.00","7528961.00","--","16989340.00","--","--","56523.00","17045863.00","--","0.00","1.00","34.87"
"114/01/03","113","3","2364","倫飛","842659.00","603842.00","1446501.00","818895.00","65075.00","883970.00","403000.00","--","35.00","164760.00","21501.00","--","589296.00","--","--","-26765.00","562531.00","0.00","0.00","0.00","14.62"
"114/01/03","113","3","2365","昆盈","1855759.00","1765570.00","3621329.00","205561.00","292098.00","497659.00","2215285.00","--","227445.00","1221595.00","-574692.00","--","3089633.00","--","--","34037.00","3123670.00","--","0.00","0.00","13.95"
"114/01/03","113","3","2367","燿華","8890677.00","14597271.00","23487948.00","8385821.00","3882839.00","12268660.00","6694072.00","--","3035026.00","1363994.00","126196.00","--","11219288.00","--","--","--","11219288.00","0.00","0.00","0.00","16.76"
"114/01/03","113","3","2368","金像電","29296860.00","11128496.00","40425356.00","13074449.00","7447832.00","20522281.00","4918395.00","--","2135760.00","12388431.00","553243.00","-92754.00","19903075.00","--","--","--","19903075.00","0.00","0.00","5151375.00","40.89"
"114/01/03","113","3","2369","菱生","3570977.00","3967790.00","7538767.00","1385559.00","665272.00","2050831.00","3801023.00","--","1154573.00","515680.00","-17003.00","-176415.00","5277858.00","--","--","210078.00","5487936.00","--","0.00","5658911.00","14.10"
"114/01/03","113","3","2371","大同","72989953.00","70559042.00","143548995.00","41335583.00","34115226.00","75450809.00","23395367.00","--","3465818.00","31120618.00","3913272.00","-2186850.00","59708225.00","--","--","8389961.00","68098186.00","0.00","0.00","106225961.00","26.74"
"114/01/03","113","3","2373","震旦行","9831391.00","8516186.00","18347577.00","5212375.00","4377393.00","9589768.00","2362025.00","--","1921694.00","3929517.00","29093.00","-791826.00","7450503.00","--","--","1307306.00","8757809.00","--","0.00","12496797.00","33.30"
"114/01/03","113","3","2374","佳能","4505107.00","5204063.00","9709170.00","2500033.00","68678.00","2568711.00","2893880.00","--","1381906.00","2904182.00","-338032.00","-75.00","6841861.00","--","--","298598.00","7140459.00","0.00","0.00","7500.00","23.64"
"114/01/03","113","3","2375","凱美","6447524.00","8316826.00","14764350.00","4736647.00","558015.00","5294662.00","1086753.00","--","4732931.00","3774687.00","-124683.00","--","9469688.00","--","--","--","9469688.00","0.00","0.00","0.00","87.14"
"114/01/03","113","3","2376","技嘉","121229440.00","10659233.00","131888673.00","60771695.00","19111938.00","79883633.00","6698889.00","--","13999209.00","29621814.00","491861.00","--","50811773.00","--","--","1193267.00","52005040.00","0.00","0.00","0.00","75.85"
"114/01/03","113","3","2377","微星","95212560.00","9685016.00","104897576.00","51517919.00","849262.00","52367181.00","8448562.00","--","806029.00","43573004.00","-297200.00","--","52530395.00","--","--","--","52530395.00","0.00","0.00","0.00","62.18"
"114/01/03","113","3","2379","瑞昱","95298366.00","27768326.00","123066692.00","69997432.00","5094535.00","75091967.00","5128636.00","--","286931.00","37668127.00","4881325.00","--","47965019.00","--","--","9706.00","47974725.00","0.00","0.00","0.00","93.52"
"114/01/03","113","3","2380","虹光","1337097.00","691562.00","2028659.00","1352685.00","190279.00","1542964.00","2169341.00","--","106422.00","-1636007.00","-149429.00","-6669.00","483658.00","--","--","2037.00","485695.00","--","0.00","195879.00","2.23"
"114/01/03","113","3","2382","廣達","784458161.00","85368120.00","869826281.00","617530527.00","43235954.00","660766481.00","38626274.00","--","17310594.00","144467586.00","1232631.00","-333094.00","201303991.00","--","--","7755809.00","209059800.00","0.00","0.00","8108885.00","52.23"
"114/01/03","113","3","2383","台光電","47407503.00","22758642.00","70166145.00","30763477.00","7308021.00","38071498.00","3452219.00","--","5078465.00","23339993.00","236087.00","--","32106764.00","--","--","-12117.00","32094647.00","--","0.00","0.00","93.00"
"114/01/03","113","3","2385","群光","74969624.00","26100462.00","101070086.00","48435299.00","682835.00","49118134.00","7600532.00","--","10351783.00","25470632.00","1083093.00","-273574.00","44232466.00","--","--","7719486.00","51951952.00","0.00","0.00","32363233.00","60.78"
"114/01/03","113","3","2387","精元","15589090.00","5530003.00","21119093.00","9203118.00","555987.00","9759105.00","1952510.00","--","126102.00","8778043.00","-582679.00","-23737.00","10250239.00","--","--","1109749.00","11359988.00","0.00","0.00","1730000.00","52.97"
"114/01/03","113","3","2388","威盛","27767012.00","9046163.00","36813175.00","12327311.00","2525659.00","14852970.00","5555365.00","--","7283264.00","7280465.00","420047.00","--","20539141.00","--","--","1421064.00","21960205.00","--","236000.00","0.00","36.99"
"114/01/03","113","3","2390","云辰","1687196.00","1096124.00","2783320.00","365203.00","15172.00","380375.00","1926194.00","--","599029.00","-94377.00","-27901.00","--","2402945.00","--","--","0.00","2402945.00","--","0.00","0.00","12.48"
"114/01/03","113","3","2392","正崴","79184746.00","48874729.00","128059475.00","42723412.00","45632543.00","88355955.00","5123269.00","--","10789255.00","11902145.00","-1350134.00","-622774.00","25841761.00","--","--","13861759.00","39703520.00","0.00","0.00","49503000.00","55.83"
"114/01/03","113","3","2393","億光","18804734.00","9730093.00","28534827.00","7677403.00","987988.00","8665391.00","4433931.00","--","8818763.00","6827188.00","-606641.00","--","19473241.00","--","--","396195.00","19869436.00","0.00","0.00","0.00","43.92"
"114/01/03","113","3","2395","研華","38104182.00","28290549.00","66394731.00","13812084.00","3958170.00","17770254.00","8634322.00","--","10928363.00","27499332.00","1439279.00","--","48501296.00","--","--","123181.00","48624477.00","--","264200.00","0.00","56.17"
"114/01/03","113","3","2397","友通","6879143.00","5069699.00","11948842.00","4618115.00","1951867.00","6569982.00","1144889.00","--","723107.00","1316571.00","-11264.00","--","3173303.00","--","--","2205557.00","5378860.00","0.00","0.00","0.00","27.72"
"114/01/03","113","3","2399","映泰","2149374.00","483966.00","2633340.00","417822.00","40760.00","458582.00","1781000.00","--","66778.00","311220.00","15760.00","--","2174758.00","--","--","--","2174758.00","--","0.00","0.00","12.21"
"114/01/03","113","3","2401","凌陽","8273685.00","6233514.00","14507199.00","1808332.00","1596061.00","3404393.00","5919949.00","--","1143093.00","1831881.00","-95994.00","-63401.00","8735528.00","--","--","2367278.00","11102806.00","--","0.00","3559996.00","14.85"
"114/01/03","113","3","2402","毅嘉","8233189.00","4415276.00","12648465.00","4995799.00","918354.00","5914153.00","3075366.00","--","2151717.00","1627727.00","-56531.00","-63967.00","6734312.00","--","--","--","6734312.00","--","0.00","3964000.00","22.18"
"114/01/03","113","3","2404","漢唐","40943687.00","4121770.00","45065457.00","30798437.00","1230792.00","32029229.00","1905867.00","--","465005.00","10112020.00","595292.00","-382633.00","12695551.00","--","--","340677.00","13036228.00","0.00","0.00","2000000.00","67.32"
"114/01/03","113","3","2405","輔信","1980616.00","2547920.00","4528536.00","544698.00","167857.00","712555.00","3434273.00","--","47864.00","191046.00","5425.00","--","3678608.00","--","--","137373.00","3815981.00","--","0.00","0.00","10.71"
"114/01/03","113","3","2406","國碩","7553182.00","10188152.00","17741334.00","3937255.00","4789311.00","8726566.00","3509057.00","--","1688990.00","-988576.00","-170286.00","--","4039185.00","--","--","4975583.00","9014768.00","--","0.00","0.00","11.51"
"114/01/03","113","3","2408","南亞科","104568806.00","99080516.00","203649322.00","29833405.00","9062161.00","38895566.00","30986279.00","--","32834236.00","99006376.00","1926865.00","--","164753756.00","--","--","--","164753756.00","0.00","0.00","0.00","53.17"
"114/01/03","113","3","2409","友達","136855996.00","254124149.00","390980145.00","104242399.00","129782892.00","234025291.00","76993961.00","--","48245828.00","27010737.00","-1346978.00","-240424.00","150663124.00","--","--","6291730.00","156954854.00","--","0.00","31515120.00","19.65"
"114/01/03","113","3","2412","中華電","98922536.00","410700254.00","509622790.00","67272488.00","55662701.00","122935189.00","77574465.00","--","171572234.00","124398359.00","560077.00","--","374105135.00","--","--","12582466.00","386687601.00","--","0.00","0.00","48.23"
"114/01/03","113","3","2413","環科","2714434.00","1591923.00","4306357.00","1056463.00","1329421.00","2385884.00","1273592.00","--","373069.00","621376.00","-341769.00","-6151.00","1920117.00","--","--","356.00","1920473.00","--","0.00","538000.00","15.14"
"114/01/03","113","3","2414","精技","7886958.00","1787740.00","9674698.00","5317303.00","239947.00","5557250.00","1617358.00","--","296159.00","1099235.00","-7842.00","--","3004910.00","--","--","1112538.00","4117448.00","0.00","0.00","0.00","18.58"
"114/01/03","113","3","2415","錩新","6642592.00","1319898.00","7962490.00","4415769.00","749916.00","5165685.00","900000.00","--","212600.00","541030.00","24286.00","--","1677916.00","--","--","1118889.00","2796805.00","--","0.00","0.00","18.64"
"114/01/03","113","3","2417","圓剛","3597806.00","2208036.00","5805842.00","1423276.00","207963.00","1631239.00","1576189.00","--","763802.00","1161619.00","-38175.00","-536635.00","2926800.00","--","--","1247803.00","4174603.00","--","0.00","21826600.00","21.55"
"114/01/03","113","3","2419","仲琦","8129102.00","2539901.00","10669003.00","3515549.00","947015.00","4462564.00","3213172.00","--","1153005.00","328919.00","222155.00","--","4917251.00","--","--","1289188.00","6206439.00","0.00","0.00","0.00","15.30"
"114/01/03","113","3","2420","新巨","2116428.00","3363177.00","5479605.00","629202.00","1062931.00","1692133.00","1526487.00","--","135562.00","2092930.00","1687.00","--","3756666.00","--","--","30806.00","3787472.00","--","0.00","0.00","24.61"
"114/01/03","113","3","2421","建準","10681776.00","3431555.00","14113331.00","5710544.00","950958.00","6661502.00","2734437.00","--","1518788.00","3363328.00","-164724.00","--","7451829.00","--","--","0.00","7451829.00","--","0.00","0.00","27.25"
"114/01/03","113","3","2423","固緯","2174879.00","1347347.00","3522226.00","676133.00","155136.00","831269.00","1450472.00","--","4074.00","1346317.00","-109906.00","--","2690957.00","--","--","--","2690957.00","0.00","0.00","0.00","18.55"
